Receptor	TF	Key
BMPR1B	FOS	BMPR1B_FOS
BMPR1B	MAFB	BMPR1B_MAFB
BMPR1B	BPTF	BMPR1B_BPTF
BMPR1B	SHOX2	BMPR1B_SHOX2
BMPR1B	TBR1	BMPR1B_TBR1
BMPR1B	KLF9	BMPR1B_KLF9
BMPR1B	E2F5	BMPR1B_E2F5
BMPR1B	TP53	BMPR1B_TP53
BMPR1B	RB1	BMPR1B_RB1
BMPR1B	NKX2-5	BMPR1B_NKX2-5
BMPR1B	SOX6	BMPR1B_SOX6
BMPR1B	SHOX	BMPR1B_SHOX
BMPR1B	ETV1	BMPR1B_ETV1
BMPR1B	NFKB1	BMPR1B_NFKB1
BMPR1B	GSC	BMPR1B_GSC
BMPR1B	GATA6	BMPR1B_GATA6
BMPR1B	HEY2	BMPR1B_HEY2
BMPR1B	HES1	BMPR1B_HES1
BMPR1B	E2F2	BMPR1B_E2F2
BMPR1B	HNF4A	BMPR1B_HNF4A
BMPR1B	CREBBP	BMPR1B_CREBBP
BMPR1B	GLI2	BMPR1B_GLI2
BMPR1B	MYOD1	BMPR1B_MYOD1
BMPR1B	NCOA3	BMPR1B_NCOA3
BMPR1B	EGF	BMPR1B_EGF
BMPR1B	POU5F1	BMPR1B_POU5F1
BMPR1B	VDR	BMPR1B_VDR
BMPR1B	NR2F1	BMPR1B_NR2F1
BMPR1B	PROX1	BMPR1B_PROX1
BMPR1B	TWIST2	BMPR1B_TWIST2
BMPR1B	LIN28A	BMPR1B_LIN28A
BMPR1B	NKX3-1	BMPR1B_NKX3-1
BMPR1B	TWIST1	BMPR1B_TWIST1
BMPR1B	STAT5A	BMPR1B_STAT5A
BMPR1B	FOXO3	BMPR1B_FOXO3
BMPR1B	SMAD7	BMPR1B_SMAD7
BMPR1B	NF1	BMPR1B_NF1
BMPR1B	TRPS1	BMPR1B_TRPS1
BMPR1B	E2F3	BMPR1B_E2F3
BMPR1B	SOX2	BMPR1B_SOX2
BMPR1B	SKIL	BMPR1B_SKIL
BMPR1B	PLAGL1	BMPR1B_PLAGL1
BMPR1B	EP300	BMPR1B_EP300
BMPR1B	LEF1	BMPR1B_LEF1
BMPR1B	FOXA1	BMPR1B_FOXA1
BMPR1B	HEY1	BMPR1B_HEY1
BMPR1B	SKI	BMPR1B_SKI
BMPR1B	DNMT3A	BMPR1B_DNMT3A
BMPR1B	ESR2	BMPR1B_ESR2
BMPR1B	FOXP2	BMPR1B_FOXP2
BMPR1B	SIX1	BMPR1B_SIX1
BMPR1B	ETS1	BMPR1B_ETS1
BMPR1B	DLX5	BMPR1B_DLX5
BMPR1B	STAT3	BMPR1B_STAT3
BMPR1B	CDX2	BMPR1B_CDX2
BMPR1B	ISL1	BMPR1B_ISL1
BMPR1B	DNMT1	BMPR1B_DNMT1
BMPR1B	HOXD13	BMPR1B_HOXD13
BMPR1B	HOXA11	BMPR1B_HOXA11
BMPR1B	POU3F1	BMPR1B_POU3F1
BMPR1B	PGR	BMPR1B_PGR
BMPR1B	SMAD1	BMPR1B_SMAD1
BMPR1B	CEBPB	BMPR1B_CEBPB
BMPR1B	FOXC2	BMPR1B_FOXC2
BMPR1B	AR	BMPR1B_AR
BMPR1B	FOXC1	BMPR1B_FOXC1
BMPR1B	NOTCH3	BMPR1B_NOTCH3
BMPR1B	CEBPD	BMPR1B_CEBPD
BMPR1B	GLI1	BMPR1B_GLI1
BMPR1B	SNAI2	BMPR1B_SNAI2
BMPR1B	NR1H2	BMPR1B_NR1H2
BMPR1B	NPM1	BMPR1B_NPM1
BMPR1B	SMURF2	BMPR1B_SMURF2
BMPR1B	KAT2B	BMPR1B_KAT2B
BMPR1B	IRF6	BMPR1B_IRF6
BMPR1B	EZH2	BMPR1B_EZH2
BMPR1B	RARA	BMPR1B_RARA
BMPR1B	HIF1A	BMPR1B_HIF1A
BMPR1B	RBL1	BMPR1B_RBL1
BMPR1B	TBX2	BMPR1B_TBX2
BMPR1B	ANKRD1	BMPR1B_ANKRD1
BMPR1B	FOXA2	BMPR1B_FOXA2
BMPR1B	FOXG1	BMPR1B_FOXG1
BMPR1B	RBPJ	BMPR1B_RBPJ
BMPR1B	E2F6	BMPR1B_E2F6
BMPR1B	GATA2	BMPR1B_GATA2
PVR	STAT4	PVR_STAT4
PVR	FOSL1	PVR_FOSL1
PVR	MAF	PVR_MAF
PVR	MAFF	PVR_MAFF
PVR	TBX21	PVR_TBX21
PVR	HAND2	PVR_HAND2
PVR	FOXP3	PVR_FOXP3
PVR	TP53	PVR_TP53
PVR	CREB1	PVR_CREB1
PVR	MAFK	PVR_MAFK
PVR	ATRX	PVR_ATRX
PVR	SP3	PVR_SP3
PVR	SIN3A	PVR_SIN3A
PVR	MECP2	PVR_MECP2
PVR	EGF	PVR_EGF
PVR	TWIST1	PVR_TWIST1
PVR	TFAP2C	PVR_TFAP2C
PVR	EGR2	PVR_EGR2
PVR	STAT1	PVR_STAT1
PVR	MEF2C	PVR_MEF2C
PVR	MAFG	PVR_MAFG
PVR	ATM	PVR_ATM
PVR	IRF3	PVR_IRF3
PVR	DLX5	PVR_DLX5
PVR	STAT3	PVR_STAT3
PVR	DNMT1	PVR_DNMT1
PVR	ZEB2	PVR_ZEB2
PVR	ZEB1	PVR_ZEB1
PVR	MYC	PVR_MYC
PVR	HDAC1	PVR_HDAC1
PVR	IRF6	PVR_IRF6
PVR	RARA	PVR_RARA
PVR	NCOR2	PVR_NCOR2
RXFP1	NR3C2	RXFP1_NR3C2
RXFP1	NR3C1	RXFP1_NR3C1
RXFP1	MYB	RXFP1_MYB
RXFP1	MYBL2	RXFP1_MYBL2
RXFP1	SUPT3H	RXFP1_SUPT3H
RXFP1	SMAD3	RXFP1_SMAD3
RXFP1	SMAD2	RXFP1_SMAD2
RXFP1	ESR1	RXFP1_ESR1
RXFP1	NFIL3	RXFP1_NFIL3
RXFP1	HOXA10	RXFP1_HOXA10
RXFP1	CDC5L	RXFP1_CDC5L
RXFP1	FOXL2	RXFP1_FOXL2
RXFP1	RXRA	RXFP1_RXRA
RXFP1	NR1I2	RXFP1_NR1I2
RXFP1	TEF	RXFP1_TEF
RXFP1	RFXANK	RXFP1_RFXANK
RXFP1	CTNNB1	RXFP1_CTNNB1
RXFP1	PPARG	RXFP1_PPARG
RXFP1	HLF	RXFP1_HLF
RXFP1	DDX5	RXFP1_DDX5
RXFP1	FOS	RXFP1_FOS
RXFP1	BPTF	RXFP1_BPTF
RXFP1	HNRNPD	RXFP1_HNRNPD
RXFP1	CEBPG	RXFP1_CEBPG
RXFP1	DBP	RXFP1_DBP
RXFP1	MYBL1	RXFP1_MYBL1
RXFP1	ESR2	RXFP1_ESR2
RXFP1	CEBPA	RXFP1_CEBPA
RXFP1	PGR	RXFP1_PGR
RXFP1	RELA	RXFP1_RELA
RXFP1	CEBPB	RXFP1_CEBPB
RXFP1	CEBPE	RXFP1_CEBPE
RXFP1	AR	RXFP1_AR
RXFP1	CEBPD	RXFP1_CEBPD
RXFP1	DDIT3	RXFP1_DDIT3
RXFP1	SNW1	RXFP1_SNW1
UNC5C	NKX2-3	UNC5C_NKX2-3
UNC5C	ZFHX3	UNC5C_ZFHX3
UNC5C	RARG	UNC5C_RARG
UNC5C	PHOX2B	UNC5C_PHOX2B
UNC5C	HOXA5	UNC5C_HOXA5
UNC5C	PCBD1	UNC5C_PCBD1
UNC5C	TBX20	UNC5C_TBX20
UNC5C	TBR1	UNC5C_TBR1
UNC5C	TP53	UNC5C_TP53
UNC5C	BIN1	UNC5C_BIN1
UNC5C	LHX4	UNC5C_LHX4
UNC5C	PAX2	UNC5C_PAX2
UNC5C	EVX1	UNC5C_EVX1
UNC5C	ZIC1	UNC5C_ZIC1
UNC5C	GLI2	UNC5C_GLI2
UNC5C	PITX3	UNC5C_PITX3
UNC5C	PTF1A	UNC5C_PTF1A
UNC5C	ATOH1	UNC5C_ATOH1
UNC5C	GATA3	UNC5C_GATA3
UNC5C	GBX2	UNC5C_GBX2
UNC5C	EHMT2	UNC5C_EHMT2
UNC5C	PAX6	UNC5C_PAX6
UNC5C	GLI3	UNC5C_GLI3
UNC5C	SATB2	UNC5C_SATB2
UNC5C	ID4	UNC5C_ID4
UNC5C	PITX1	UNC5C_PITX1
UNC5C	RUNX3	UNC5C_RUNX3
UNC5C	PITX2	UNC5C_PITX2
UNC5C	OTX2	UNC5C_OTX2
UNC5C	FOXP2	UNC5C_FOXP2
UNC5C	SOX10	UNC5C_SOX10
UNC5C	HOXB4	UNC5C_HOXB4
UNC5C	ISL1	UNC5C_ISL1
UNC5C	PAX1	UNC5C_PAX1
UNC5C	OLIG2	UNC5C_OLIG2
UNC5C	RARB	UNC5C_RARB
UNC5C	HOXD9	UNC5C_HOXD9
UNC5C	AR	UNC5C_AR
UNC5C	DACH1	UNC5C_DACH1
UNC5C	GATA4	UNC5C_GATA4
UNC5C	PHOX2A	UNC5C_PHOX2A
UNC5C	LHX2	UNC5C_LHX2
UNC5C	SMAD4	UNC5C_SMAD4
UNC5C	PRDM1	UNC5C_PRDM1
UNC5C	FOXG1	UNC5C_FOXG1
UNC5C	GATA2	UNC5C_GATA2
LPAR4	SSB	LPAR4_SSB
LPAR4	HIF3A	LPAR4_HIF3A
LPAR4	SOX11	LPAR4_SOX11
LPAR4	POU2F3	LPAR4_POU2F3
LPAR4	SHOX	LPAR4_SHOX
LPAR4	EGF	LPAR4_EGF
LPAR4	CEBPG	LPAR4_CEBPG
LPAR4	BTAF1	LPAR4_BTAF1
LPAR4	TBX2	LPAR4_TBX2
LPAR4	NFATC2	LPAR4_NFATC2
LPAR4	TRIP6	LPAR4_TRIP6
PLXNB2	JUN	PLXNB2_JUN
PLXNB2	EGF	PLXNB2_EGF
PLXNB2	HDAC10	PLXNB2_HDAC10
PLXNB2	CBFA2T3	PLXNB2_CBFA2T3
PLXNB2	CDCA7L	PLXNB2_CDCA7L
PLXNB2	ABL1	PLXNB2_ABL1
PLXNB2	STAT3	PLXNB2_STAT3
PLXNB2	RUNX1T1	PLXNB2_RUNX1T1
PLXNB2	EBF3	PLXNB2_EBF3
PLXNB2	CTNNB1	PLXNB2_CTNNB1
PLXNB2	MYC	PLXNB2_MYC
PLXNB2	HNF1B	PLXNB2_HNF1B
PLXNB2	HIF1A	PLXNB2_HIF1A
PLXNB2	ASCL1	PLXNB2_ASCL1
CLDN4	AIRE	CLDN4_AIRE
CLDN4	JUN	CLDN4_JUN
CLDN4	NKX2-1	CLDN4_NKX2-1
CLDN4	SOX9	CLDN4_SOX9
CLDN4	PAX8	CLDN4_PAX8
CLDN4	FOXI1	CLDN4_FOXI1
CLDN4	TP53	CLDN4_TP53
CLDN4	PAX2	CLDN4_PAX2
CLDN4	BRCA2	CLDN4_BRCA2
CLDN4	GATA6	CLDN4_GATA6
CLDN4	NANOG	CLDN4_NANOG
CLDN4	SNAI1	CLDN4_SNAI1
CLDN4	SMAD3	CLDN4_SMAD3
CLDN4	SMAD2	CLDN4_SMAD2
CLDN4	DLX3	CLDN4_DLX3
CLDN4	HNF4A	CLDN4_HNF4A
CLDN4	ESR1	CLDN4_ESR1
CLDN4	EGF	CLDN4_EGF
CLDN4	POU5F1	CLDN4_POU5F1
CLDN4	GRHL1	CLDN4_GRHL1
CLDN4	ATOH1	CLDN4_ATOH1
CLDN4	TWIST2	CLDN4_TWIST2
CLDN4	MAL	CLDN4_MAL
CLDN4	LIN28A	CLDN4_LIN28A
CLDN4	HOXB7	CLDN4_HOXB7
CLDN4	GATA3	CLDN4_GATA3
CLDN4	TWIST1	CLDN4_TWIST1
CLDN4	ETV4	CLDN4_ETV4
CLDN4	KLF4	CLDN4_KLF4
CLDN4	KLF5	CLDN4_KLF5
CLDN4	WT1	CLDN4_WT1
CLDN4	HMGA2	CLDN4_HMGA2
CLDN4	SMAD7	CLDN4_SMAD7
CLDN4	STAT1	CLDN4_STAT1
CLDN4	SOX2	CLDN4_SOX2
CLDN4	ELF3	CLDN4_ELF3
CLDN4	RUNX3	CLDN4_RUNX3
CLDN4	EHF	CLDN4_EHF
CLDN4	LEF1	CLDN4_LEF1
CLDN4	FOXA1	CLDN4_FOXA1
CLDN4	GTF2I	CLDN4_GTF2I
CLDN4	STAT3	CLDN4_STAT3
CLDN4	CDX2	CLDN4_CDX2
CLDN4	DNMT1	CLDN4_DNMT1
CLDN4	FOXN1	CLDN4_FOXN1
CLDN4	PGR	CLDN4_PGR
CLDN4	ZEB2	CLDN4_ZEB2
CLDN4	SPDEF	CLDN4_SPDEF
CLDN4	BRCA1	CLDN4_BRCA1
CLDN4	FOXC2	CLDN4_FOXC2
CLDN4	AR	CLDN4_AR
CLDN4	ZEB1	CLDN4_ZEB1
CLDN4	SNAI2	CLDN4_SNAI2
CLDN4	CTNNB1	CLDN4_CTNNB1
CLDN4	MYC	CLDN4_MYC
CLDN4	TFCP2L1	CLDN4_TFCP2L1
CLDN4	MLXIPL	CLDN4_MLXIPL
CLDN4	SMAD4	CLDN4_SMAD4
CLDN4	HIF1A	CLDN4_HIF1A
CLDN4	FOXA3	CLDN4_FOXA3
CLDN4	FOXA2	CLDN4_FOXA2
CLDN4	TCF7L2	CLDN4_TCF7L2
SCN5A	ZFHX3	SCN5A_ZFHX3
SCN5A	MAF	SCN5A_MAF
SCN5A	HAND2	SCN5A_HAND2
SCN5A	TBX20	SCN5A_TBX20
SCN5A	SMARCA1	SCN5A_SMARCA1
SCN5A	NANOG	SCN5A_NANOG
SCN5A	CTCF	SCN5A_CTCF
SCN5A	SNAI1	SCN5A_SNAI1
SCN5A	SMAD3	SCN5A_SMAD3
SCN5A	NAB2	SCN5A_NAB2
SCN5A	SMAD2	SCN5A_SMAD2
SCN5A	TOP2B	SCN5A_TOP2B
SCN5A	KLF4	SCN5A_KLF4
SCN5A	ID2	SCN5A_ID2
SCN5A	SP4	SCN5A_SP4
SCN5A	MEF2C	SCN5A_MEF2C
SCN5A	KCNIP3	SCN5A_KCNIP3
SCN5A	GATA5	SCN5A_GATA5
SCN5A	PITX2	SCN5A_PITX2
SCN5A	FOXO1	SCN5A_FOXO1
SCN5A	TBX5	SCN5A_TBX5
SCN5A	TBX3	SCN5A_TBX3
SCN5A	GATA4	SCN5A_GATA4
SCN5A	SOX5	SCN5A_SOX5
SCN5A	MYC	SCN5A_MYC
SCN5A	ARNTL	SCN5A_ARNTL
SCN5A	SMAD4	SCN5A_SMAD4
SCN5A	FHL2	SCN5A_FHL2
SCN5A	JUN	SCN5A_JUN
SCN5A	MEIS1	SCN5A_MEIS1
SCN5A	TRRAP	SCN5A_TRRAP
SCN5A	ID1	SCN5A_ID1
SCN5A	SRF	SCN5A_SRF
SCN5A	SHOX2	SCN5A_SHOX2
SCN5A	TP53	SCN5A_TP53
SCN5A	BIN1	SCN5A_BIN1
SCN5A	NKX2-5	SCN5A_NKX2-5
SCN5A	YY1	SCN5A_YY1
SCN5A	BRCA2	SCN5A_BRCA2
SCN5A	GATA6	SCN5A_GATA6
SCN5A	HEY2	SCN5A_HEY2
SCN5A	KLF15	SCN5A_KLF15
SCN5A	EGF	SCN5A_EGF
SCN5A	POU5F1	SCN5A_POU5F1
SCN5A	PPARA	SCN5A_PPARA
SCN5A	CREB5	SCN5A_CREB5
SCN5A	SMAD7	SCN5A_SMAD7
SCN5A	MYOCD	SCN5A_MYOCD
SCN5A	SOX2	SCN5A_SOX2
SCN5A	ETS1	SCN5A_ETS1
SCN5A	ISL1	SCN5A_ISL1
SCN5A	SMAD1	SCN5A_SMAD1
SCN5A	SNAI2	SCN5A_SNAI2
SCN5A	SMURF2	SCN5A_SMURF2
SCN5A	EZH2	SCN5A_EZH2
SCN5A	TBX2	SCN5A_TBX2
SCN5A	ANKRD1	SCN5A_ANKRD1
SCN5A	FOXG1	SCN5A_FOXG1
SCN5A	NFKBIZ	SCN5A_NFKBIZ
FGFR2	PPARD	FGFR2_PPARD
FGFR2	CREB3L4	FGFR2_CREB3L4
FGFR2	AIRE	FGFR2_AIRE
FGFR2	GTF2F1	FGFR2_GTF2F1
FGFR2	E2F1	FGFR2_E2F1
FGFR2	NKX2-3	FGFR2_NKX2-3
FGFR2	HDGF	FGFR2_HDGF
FGFR2	RB1CC1	FGFR2_RB1CC1
FGFR2	MAF	FGFR2_MAF
FGFR2	RUNX2	FGFR2_RUNX2
FGFR2	NR3C1	FGFR2_NR3C1
FGFR2	APC	FGFR2_APC
FGFR2	WWP1	FGFR2_WWP1
FGFR2	ZIC3	FGFR2_ZIC3
FGFR2	HOXA5	FGFR2_HOXA5
FGFR2	HAND2	FGFR2_HAND2
FGFR2	PAX3	FGFR2_PAX3
FGFR2	HHEX	FGFR2_HHEX
FGFR2	HOXC8	FGFR2_HOXC8
FGFR2	POLR1A	FGFR2_POLR1A
FGFR2	TRAF6	FGFR2_TRAF6
FGFR2	SPEN	FGFR2_SPEN
FGFR2	SP7	FGFR2_SP7
FGFR2	NONO	FGFR2_NONO
FGFR2	FOXD3	FGFR2_FOXD3
FGFR2	ATRX	FGFR2_ATRX
FGFR2	PAX2	FGFR2_PAX2
FGFR2	AHR	FGFR2_AHR
FGFR2	SMARCA1	FGFR2_SMARCA1
FGFR2	SIN3A	FGFR2_SIN3A
FGFR2	NANOG	FGFR2_NANOG
FGFR2	CTCF	FGFR2_CTCF
FGFR2	SNAI1	FGFR2_SNAI1
FGFR2	SMAD3	FGFR2_SMAD3
FGFR2	FOXF1	FGFR2_FOXF1
FGFR2	SMAD2	FGFR2_SMAD2
FGFR2	DLX3	FGFR2_DLX3
FGFR2	ZIC1	FGFR2_ZIC1
FGFR2	NCOR1	FGFR2_NCOR1
FGFR2	ESR1	FGFR2_ESR1
FGFR2	IRF1	FGFR2_IRF1
FGFR2	PBX1	FGFR2_PBX1
FGFR2	SF1	FGFR2_SF1
FGFR2	ATOH1	FGFR2_ATOH1
FGFR2	HOXB7	FGFR2_HOXB7
FGFR2	RAD51	FGFR2_RAD51
FGFR2	ESRRA	FGFR2_ESRRA
FGFR2	GATA3	FGFR2_GATA3
FGFR2	NR2F2	FGFR2_NR2F2
FGFR2	KLF4	FGFR2_KLF4
FGFR2	LMO2	FGFR2_LMO2
FGFR2	WT1	FGFR2_WT1
FGFR2	ID2	FGFR2_ID2
FGFR2	ARID1A	FGFR2_ARID1A
FGFR2	PAX6	FGFR2_PAX6
FGFR2	GLI3	FGFR2_GLI3
FGFR2	STAT1	FGFR2_STAT1
FGFR2	SATB2	FGFR2_SATB2
FGFR2	STAT5B	FGFR2_STAT5B
FGFR2	MEF2C	FGFR2_MEF2C
FGFR2	TCF3	FGFR2_TCF3
FGFR2	ID4	FGFR2_ID4
FGFR2	FOXL2	FGFR2_FOXL2
FGFR2	RUNX3	FGFR2_RUNX3
FGFR2	BMI1	FGFR2_BMI1
FGFR2	ESRRB	FGFR2_ESRRB
FGFR2	ATM	FGFR2_ATM
FGFR2	HOXC6	FGFR2_HOXC6
FGFR2	PITX2	FGFR2_PITX2
FGFR2	OTX2	FGFR2_OTX2
FGFR2	HOXA4	FGFR2_HOXA4
FGFR2	DNMT3L	FGFR2_DNMT3L
FGFR2	FOXO1	FGFR2_FOXO1
FGFR2	MSX1	FGFR2_MSX1
FGFR2	ABL1	FGFR2_ABL1
FGFR2	SOX10	FGFR2_SOX10
FGFR2	WHSC1	FGFR2_WHSC1
FGFR2	TCF12	FGFR2_TCF12
FGFR2	CHD4	FGFR2_CHD4
FGFR2	FOXN1	FGFR2_FOXN1
FGFR2	OLIG2	FGFR2_OLIG2
FGFR2	UTF1	FGFR2_UTF1
FGFR2	NEUROD1	FGFR2_NEUROD1
FGFR2	KLF6	FGFR2_KLF6
FGFR2	SIRT2	FGFR2_SIRT2
FGFR2	REL	FGFR2_REL
FGFR2	OTX1	FGFR2_OTX1
FGFR2	TP53BP1	FGFR2_TP53BP1
FGFR2	ZNF217	FGFR2_ZNF217
FGFR2	ZEB2	FGFR2_ZEB2
FGFR2	ETS2	FGFR2_ETS2
FGFR2	HOXD9	FGFR2_HOXD9
FGFR2	TBX5	FGFR2_TBX5
FGFR2	TBX3	FGFR2_TBX3
FGFR2	NR0B1	FGFR2_NR0B1
FGFR2	SIRT1	FGFR2_SIRT1
FGFR2	CTNNB1	FGFR2_CTNNB1
FGFR2	GATA4	FGFR2_GATA4
FGFR2	SOX5	FGFR2_SOX5
FGFR2	MEIS2	FGFR2_MEIS2
FGFR2	MYC	FGFR2_MYC
FGFR2	EGR1	FGFR2_EGR1
FGFR2	HDAC1	FGFR2_HDAC1
FGFR2	LHX2	FGFR2_LHX2
FGFR2	ZIC2	FGFR2_ZIC2
FGFR2	SALL4	FGFR2_SALL4
FGFR2	SMAD4	FGFR2_SMAD4
FGFR2	FOXJ1	FGFR2_FOXJ1
FGFR2	EWSR1	FGFR2_EWSR1
FGFR2	ASCL1	FGFR2_ASCL1
FGFR2	NCOR2	FGFR2_NCOR2
FGFR2	AIP	FGFR2_AIP
FGFR2	MTA1	FGFR2_MTA1
FGFR2	PRDM1	FGFR2_PRDM1
FGFR2	HOPX	FGFR2_HOPX
FGFR2	TCF7L2	FGFR2_TCF7L2
FGFR2	KLF2	FGFR2_KLF2
FGFR2	E2F4	FGFR2_E2F4
FGFR2	PPARG	FGFR2_PPARG
FGFR2	FHL2	FGFR2_FHL2
FGFR2	SRSF1	FGFR2_SRSF1
FGFR2	FOXM1	FGFR2_FOXM1
FGFR2	MSX2	FGFR2_MSX2
FGFR2	UBTF	FGFR2_UBTF
FGFR2	JUN	FGFR2_JUN
FGFR2	CBFB	FGFR2_CBFB
FGFR2	MYCN	FGFR2_MYCN
FGFR2	MEIS1	FGFR2_MEIS1
FGFR2	RARG	FGFR2_RARG
FGFR2	NKX2-1	FGFR2_NKX2-1
FGFR2	CITED2	FGFR2_CITED2
FGFR2	ID1	FGFR2_ID1
FGFR2	SOX9	FGFR2_SOX9
FGFR2	NFE2L2	FGFR2_NFE2L2
FGFR2	FOS	FGFR2_FOS
FGFR2	MAFB	FGFR2_MAFB
FGFR2	SOX11	FGFR2_SOX11
FGFR2	BPTF	FGFR2_BPTF
FGFR2	PAX8	FGFR2_PAX8
FGFR2	SHOX2	FGFR2_SHOX2
FGFR2	WDR5	FGFR2_WDR5
FGFR2	TBR1	FGFR2_TBR1
FGFR2	E2F5	FGFR2_E2F5
FGFR2	MITF	FGFR2_MITF
FGFR2	RFX2	FGFR2_RFX2
FGFR2	TP53	FGFR2_TP53
FGFR2	CREB1	FGFR2_CREB1
FGFR2	FOXP1	FGFR2_FOXP1
FGFR2	TBP	FGFR2_TBP
FGFR2	RB1	FGFR2_RB1
FGFR2	NKX2-5	FGFR2_NKX2-5
FGFR2	SOX6	FGFR2_SOX6
FGFR2	BRCA2	FGFR2_BRCA2
FGFR2	ETV6	FGFR2_ETV6
FGFR2	ETV1	FGFR2_ETV1
FGFR2	MDM4	FGFR2_MDM4
FGFR2	GATA6	FGFR2_GATA6
FGFR2	ASXL1	FGFR2_ASXL1
FGFR2	HEY2	FGFR2_HEY2
FGFR2	E2F2	FGFR2_E2F2
FGFR2	CUX1	FGFR2_CUX1
FGFR2	NFIB	FGFR2_NFIB
FGFR2	HNF4A	FGFR2_HNF4A
FGFR2	CREBBP	FGFR2_CREBBP
FGFR2	KAT6A	FGFR2_KAT6A
FGFR2	GLI2	FGFR2_GLI2
FGFR2	NCOA3	FGFR2_NCOA3
FGFR2	EGF	FGFR2_EGF
FGFR2	POU5F1	FGFR2_POU5F1
FGFR2	BARD1	FGFR2_BARD1
FGFR2	VDR	FGFR2_VDR
FGFR2	GRHL1	FGFR2_GRHL1
FGFR2	NR2F1	FGFR2_NR2F1
FGFR2	PROX1	FGFR2_PROX1
FGFR2	PPARA	FGFR2_PPARA
FGFR2	TWIST2	FGFR2_TWIST2
FGFR2	FOSB	FGFR2_FOSB
FGFR2	LIN28A	FGFR2_LIN28A
FGFR2	NR5A1	FGFR2_NR5A1
FGFR2	PPARGC1A	FGFR2_PPARGC1A
FGFR2	NKX3-1	FGFR2_NKX3-1
FGFR2	TWIST1	FGFR2_TWIST1
FGFR2	STAT5A	FGFR2_STAT5A
FGFR2	ETV4	FGFR2_ETV4
FGFR2	FOXO3	FGFR2_FOXO3
FGFR2	EGR2	FGFR2_EGR2
FGFR2	KLF5	FGFR2_KLF5
FGFR2	HMGA2	FGFR2_HMGA2
FGFR2	SMAD7	FGFR2_SMAD7
FGFR2	KAT5	FGFR2_KAT5
FGFR2	GBX2	FGFR2_GBX2
FGFR2	EHMT2	FGFR2_EHMT2
FGFR2	TEAD4	FGFR2_TEAD4
FGFR2	NF1	FGFR2_NF1
FGFR2	TRPS1	FGFR2_TRPS1
FGFR2	SOX17	FGFR2_SOX17
FGFR2	E2F3	FGFR2_E2F3
FGFR2	MAZ	FGFR2_MAZ
FGFR2	SOX2	FGFR2_SOX2
FGFR2	ING2	FGFR2_ING2
FGFR2	EP300	FGFR2_EP300
FGFR2	LEF1	FGFR2_LEF1
FGFR2	SOX4	FGFR2_SOX4
FGFR2	FOXA1	FGFR2_FOXA1
FGFR2	EOMES	FGFR2_EOMES
FGFR2	KDM2A	FGFR2_KDM2A
FGFR2	DNMT3A	FGFR2_DNMT3A
FGFR2	ESR2	FGFR2_ESR2
FGFR2	FOXP2	FGFR2_FOXP2
FGFR2	TP63	FGFR2_TP63
FGFR2	SIX1	FGFR2_SIX1
FGFR2	MDM2	FGFR2_MDM2
FGFR2	ETS1	FGFR2_ETS1
FGFR2	DLX5	FGFR2_DLX5
FGFR2	STAT3	FGFR2_STAT3
FGFR2	CDX2	FGFR2_CDX2
FGFR2	ISL1	FGFR2_ISL1
FGFR2	DNMT1	FGFR2_DNMT1
FGFR2	CEBPA	FGFR2_CEBPA
FGFR2	HOXD13	FGFR2_HOXD13
FGFR2	IKBKB	FGFR2_IKBKB
FGFR2	FOXE1	FGFR2_FOXE1
FGFR2	TFAP2A	FGFR2_TFAP2A
FGFR2	RARB	FGFR2_RARB
FGFR2	PGR	FGFR2_PGR
FGFR2	RELA	FGFR2_RELA
FGFR2	NFYB	FGFR2_NFYB
FGFR2	CEBPB	FGFR2_CEBPB
FGFR2	BRCA1	FGFR2_BRCA1
FGFR2	FOXC2	FGFR2_FOXC2
FGFR2	AR	FGFR2_AR
FGFR2	SMARCA4	FGFR2_SMARCA4
FGFR2	SALL3	FGFR2_SALL3
FGFR2	FOXC1	FGFR2_FOXC1
FGFR2	MEN1	FGFR2_MEN1
FGFR2	NOTCH3	FGFR2_NOTCH3
FGFR2	CEBPD	FGFR2_CEBPD
FGFR2	GLI1	FGFR2_GLI1
FGFR2	ZEB1	FGFR2_ZEB1
FGFR2	CDX1	FGFR2_CDX1
FGFR2	SNAI2	FGFR2_SNAI2
FGFR2	BCL11A	FGFR2_BCL11A
FGFR2	NPM1	FGFR2_NPM1
FGFR2	SMURF2	FGFR2_SMURF2
FGFR2	KAT2B	FGFR2_KAT2B
FGFR2	HOXA7	FGFR2_HOXA7
FGFR2	IRF6	FGFR2_IRF6
FGFR2	EZH2	FGFR2_EZH2
FGFR2	RARA	FGFR2_RARA
FGFR2	PRDM14	FGFR2_PRDM14
FGFR2	HIF1A	FGFR2_HIF1A
FGFR2	ETV5	FGFR2_ETV5
FGFR2	PML	FGFR2_PML
FGFR2	TIAL1	FGFR2_TIAL1
FGFR2	CREB3L1	FGFR2_CREB3L1
FGFR2	TBX2	FGFR2_TBX2
FGFR2	SMARCB1	FGFR2_SMARCB1
FGFR2	FOXA2	FGFR2_FOXA2
FGFR2	FOXG1	FGFR2_FOXG1
FGFR2	NKX2-2	FGFR2_NKX2-2
FGFR2	RBPJ	FGFR2_RBPJ
FGFR2	GATA2	FGFR2_GATA2
FGFR2	KHDRBS1	FGFR2_KHDRBS1
